% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=498313, Fri Nov 27 02:35:45 2020
1 4 -0.0510798644507211 -0.042192824183794116 0.02932127706325884 0.04427227054534951 0.9693336130851363 0.9922923334169801 1.037182853495564
2 8 -0.0510798644507211 -0.042192824183794116 0.02932127706325884 0.04427227054534951 0.9693336130851363 0.9922923334169801 1.037182853495564
3 12 -0.0510798644507211 -0.042192824183794116 0.02932127706325884 0.04427227054534951 0.9693336130851363 0.9922923334169801 1.037182853495564
4 16 -0.03977849559104504 -0.028726510524296565 0.04875152069146616 0.06352554602997193 0.9607316257179142 1.0019890946811143 1.0358632136945183
5 20 -0.03977849559104504 -0.028726510524296565 0.04875152069146616 0.06352554602997193 0.9607316257179142 1.0019890946811143 1.0358632136945183
6 24 -0.03977849559104504 -0.028726510524296565 0.04875152069146616 0.06352554602997193 0.9607316257179142 1.0019890946811143 1.0358632136945183
7 28 -0.045791427918404744 -0.015061260513667966 0.10129327864731466 0.10934795762957208 0.9177196881570544 1.0209970671948492 1.0561039545179423
8 32 -0.045791427918404744 -0.015061260513667966 0.10129327864731466 0.10934795762957208 0.9177196881570544 1.0209970671948492 1.0561039545179423
9 36 -0.045791427918404744 -0.015061260513667966 0.10129327864731466 0.10934795762957208 0.9177196881570544 1.0209970671948492 1.0561039545179423
10 40 -0.05596818684133696 -0.020386658382343083 0.10153402668414718 0.10659272658065008 0.9123444271430975 1.0267351097830466 1.0551979248462007
11 44 -0.05596818684133696 -0.020386658382343083 0.10153402668414718 0.10659272658065008 0.9123444271430975 1.0267351097830466 1.0551979248462007
12 48 -0.05596818684133696 -0.020386658382343083 0.10153402668414718 0.10659272658065008 0.9123444271430975 1.0267351097830466 1.0551979248462007
13 52 -0.050202241744639435 -0.03670796994108305 0.08726371505842642 0.11509333825470654 0.9343541363929154 1.0013818114221749 1.0602909108156562
14 56 -0.050202241744639435 -0.03670796994108305 0.08726371505842642 0.11509333825470654 0.9343541363929154 1.0013818114221749 1.0602909108156562
15 60 -0.050202241744639435 -0.03670796994108305 0.08726371505842642 0.11509333825470654 0.9343541363929154 1.0013818114221749 1.0602909108156562
16 64 -0.06345223090678867 0.0011864827677768378 0.22804548390620605 0.2390264372777836 0.8115368374925683 1.0305589439757499 1.1310863028010496
17 68 -0.06345223090678867 0.0011864827677768378 0.22804548390620605 0.2390264372777836 0.8115368374925683 1.0305589439757499 1.1310863028010496
18 72 -0.06345223090678867 0.0011864827677768378 0.22804548390620605 0.2390264372777836 0.8115368374925683 1.0305589439757499 1.1310863028010496
19 76 -0.07224244557799533 -0.008377127027572276 0.20411782426868 0.21108415615034104 0.8260145904588772 1.035092217567815 1.1163709049771928
20 80 -0.07224244557799533 -0.008377127027572276 0.20411782426868 0.21108415615034104 0.8260145904588772 1.035092217567815 1.1163709049771928
21 84 -0.07224244557799533 -0.008377127027572276 0.20411782426868 0.21108415615034104 0.8260145904588772 1.035092217567815 1.1163709049771928
22 88 -0.21261449697005652 -0.12224595540203649 0.26635270376716846 0.3055170485888834 0.7408206901616119 1.0658270537645205 1.146820559848887
23 92 -0.21261449697005652 -0.12224595540203649 0.26635270376716846 0.3055170485888834 0.7408206901616119 1.0658270537645205 1.146820559848887
24 96 -0.21261449697005652 -0.12224595540203649 0.26635270376716846 0.3055170485888834 0.7408206901616119 1.0658270537645205 1.146820559848887
25 100 -0.23228207552709887 -0.15428877465421387 0.232506131798703 0.28344446641012366 0.7694878436777681 1.0382587854511807 1.1532160044265678
26 104 -0.23228207552709887 -0.15428877465421387 0.232506131798703 0.28344446641012366 0.7694878436777681 1.0382587854511807 1.1532160044265678
27 108 -0.23228207552709887 -0.15428877465421387 0.232506131798703 0.28344446641012366 0.7694878436777681 1.0382587854511807 1.1532160044265678
28 112 -0.1454036918714975 -0.08622224089544188 0.2754791319857178 0.33686480530338203 0.770595077248757 1.0317222961494235 1.1583317014344998
29 116 -0.1454036918714975 -0.08622224089544188 0.2754791319857178 0.33686480530338203 0.770595077248757 1.0317222961494235 1.1583317014344998
30 120 -0.1454036918714975 -0.08622224089544188 0.2754791319857178 0.33686480530338203 0.770595077248757 1.0317222961494235 1.1583317014344998
31 124 -0.33210498581602954 -0.22859789245780884 0.18492689301030485 0.21926139480812207 0.7493280260070881 1.0367302753080032 1.1677747409925054
32 128 -0.33210498581602954 -0.22859789245780884 0.18492689301030485 0.21926139480812207 0.7493280260070881 1.0367302753080032 1.1677747409925054
33 132 -0.33210498581602954 -0.22859789245780884 0.18492689301030485 0.21926139480812207 0.7493280260070881 1.0367302753080032 1.1677747409925054
34 136 -0.2505628200862574 -0.15852065688167633 0.2025946676696242 0.23092427931547663 0.7717125385338603 1.0569266995323097 1.134621394864985
35 140 -0.2505628200862574 -0.15852065688167633 0.2025946676696242 0.23092427931547663 0.7717125385338603 1.0569266995323097 1.134621394864985
36 144 -0.2505628200862574 -0.15852065688167633 0.2025946676696242 0.23092427931547663 0.7717125385338603 1.0569266995323097 1.134621394864985
37 148 -0.13832636313675756 -0.06784897589781264 0.24047894899726735 0.2727775367233491 0.7887161653901188 1.0512279461826808 1.1282050414782097
38 152 -0.13832636313675756 -0.06784897589781264 0.24047894899726735 0.2727775367233491 0.7887161653901188 1.0512279461826808 1.1282050414782097
39 156 -0.13832636313675756 -0.06784897589781264 0.24047894899726735 0.2727775367233491 0.7887161653901188 1.0512279461826808 1.1282050414782097
40 160 -0.09990029616089738 -0.03324944866909674 0.2867345068184305 0.32674497782247225 0.7659287024128205 1.0385886730669263 1.1552864540871648
41 164 -0.09990029616089738 -0.03324944866909674 0.2867345068184305 0.32674497782247225 0.7659287024128205 1.0385886730669263 1.1552864540871648
42 168 -0.09990029616089738 -0.03324944866909674 0.2867345068184305 0.32674497782247225 0.7659287024128205 1.0385886730669263 1.1552864540871648
43 172 -0.05658569677749019 0.0266562679297961 0.29608431726465345 0.302651702335653 0.7489778092273035 1.0277860133377055 1.1758776093082368
44 176 -0.05658569677749019 0.0266562679297961 0.29608431726465345 0.302651702335653 0.7489778092273035 1.0277860133377055 1.1758776093082368
45 180 -0.05658569677749019 0.0266562679297961 0.29608431726465345 0.302651702335653 0.7489778092273035 1.0277860133377055 1.1758776093082368
46 184 -0.20781590817254525 -0.08887273681036706 0.3311341907011351 0.3521933285094576 0.6660669713056067 1.0932652882790062 1.16667296153635
47 188 -0.20781590817254525 -0.08887273681036706 0.3311341907011351 0.3521933285094576 0.6660669713056067 1.0932652882790062 1.16667296153635
48 192 -0.20781590817254525 -0.08887273681036706 0.3311341907011351 0.3521933285094576 0.6660669713056067 1.0932652882790062 1.16667296153635
49 196 -0.1538753092085201 -0.04556049175015543 0.3922389136921074 0.42985723138116366 0.6396729779458868 1.0668710583267367 1.2052404847957234
50 200 -0.1538753092085201 -0.04556049175015543 0.3922389136921074 0.42985723138116366 0.6396729779458868 1.0668710583267367 1.2052404847957234
51 204 -0.1538753092085201 -0.04556049175015543 0.3922389136921074 0.42985723138116366 0.6396729779458868 1.0668710583267367 1.2052404847957234
52 208 -0.21069418005679807 -0.10044063370806486 0.37955669331128883 0.42930225596900684 0.6377533601964384 1.0785918354270088 1.1957885699856594
53 212 -0.21069418005679807 -0.10044063370806486 0.37955669331128883 0.42930225596900684 0.6377533601964384 1.0785918354270088 1.1957885699856594
54 216 -0.21069418005679807 -0.10044063370806486 0.37955669331128883 0.42930225596900684 0.6377533601964384 1.0785918354270088 1.1957885699856594
55 220 -0.39217066699082126 -0.2959188773611388 0.2813997632135684 0.37758752044212174 0.6776196905281681 0.9964143885299472 1.2441824308914682
56 224 -0.39217066699082126 -0.2959188773611388 0.2813997632135684 0.37758752044212174 0.6776196905281681 0.9964143885299472 1.2441824308914682
