% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=81374, Fri Dec  4 00:18:01 2020, <python>{}</python>
1 4 3.9303936954205554 0 0 0.7647517052043649 0.7900222406857228 0.3300555523146808
2 8 5.869631460768554 0 0 1.1167463255303238 1.2046701784662226 0.5219655117373566
3 12 5.236168782576706 0 0 0.9733773206086966 1.1359144743526772 0.44950424948751977
4 16 4.547614643373002 0 0 0.7866811611892164 0.9885576378210247 0.39623245749395725
5 20 4.231862207504129 0 0 0.7193978294768142 0.9046716368895167 0.3586938678350404
